% 1. Training data set for poor performence

@RELATION poor_perf

@ATTRIBUTE ctr real
@ATTRIBUTE cpc real
@ATTRIBUTE install_per_click real
@ATTRIBUTE uv_per_click real
@ATTRIBUTE add_per_click real
@ATTRIBUTE wishlist_per_click real
@ATTRIBUTE order_per_click real
@ATTRIBUTE 'Class' {yes,no}

@data
0.0427655,0.02704167,0.05833333,0.3,0,0,0.04166667,no
0.02535974,0.03646067,0.03932584,0.12921348,0.08695652,0.26086957,0.08695652,no
0.0075643,0.18542857,0.17142857,0.37142857,0,0,0,yes
0.04990403,0.03120192,0.05769231,0.48557692,0.00990099,0.02970297,0.05940594,no
0.03716016,0.02073482,0.04792332,0.42492013,0.12030075,0.06015038,0.04511278,no
0.04130163,0.09833333,0.21212121,0.43939394,0.03448276,0,0,yes
0.06286068,0.01063934,0.10983607,0.14590164,0.03370787,0.01123596,0.06741573,no
0.02217438,0.06300971,0.03883495,0.68932039,0.05633803,0.04225352,0.09859155,no
0.0221554,0.04635714,0.09285714,0.42142857,0.06779661,0,0.03389831,no
0.04309715,0.01833333,0.03672316,0.29378531,0.07692308,0.00961538,0.03846154,no
0.05198285,0.02230241,0.0790378,0.32646048,0.02105263,0.01052632,0.03157895,yes
0.02577406,0.04214286,0.05194805,0.28571429,0,0,0.02272727,no
0.05267938,0.02797414,0.05172414,0.625,0.03448276,0.02758621,0.02068966,no
0.0481209,0.02681818,0.03305785,0.44628099,0.03703704,0,0.08333333,no
0.05512173,0.02704167,0.05,0.32083333,0.01298701,0,0.03896104,no
0.0586,0.02211604,0.01706485,0.45392491,0.05263158,0.01503759,0.03759398,no
0.04626109,0.02219178,0.13013699,0.45890411,0.02985075,0,0.00746269,yes
0.06802326,0.02769231,0.06837607,0.65384615,0.01960784,0.00653595,0.03267974,no
0.04924081,0.01867435,0.03458213,0.20172911,0.01428571,0.02857143,0,yes
0.04371257,0.04438356,0.02739726,0.7739726,0.07079646,0.02654867,0,yes
0.06512793,0.0178022,0.0521978,0.31043956,0.01769912,0.00884956,0.09734513,no
0.01911704,0.04661871,0.21582734,0.30935252,0.02325581,0,0,yes
0.0565344,0.01756098,0.04065041,0.14634146,0,0,0,yes
0.02101835,0.09126761,0.01408451,0.52112676,0.08108108,0,0.05405405,no
0.04045936,0.02829694,0.04366812,0.19213974,0.02272727,0,0.04545455,yes
0.06106225,0.01795014,0.06371191,0.12465374,0.11111111,0,0.15555556,no
0.04120677,0.02892857,0.0625,0.33035714,0.04054054,0,0.04054054,yes
0.11357814,0.0243609,0.05639098,0.32330827,0.01162791,0,0,yes
0.03458889,0.02745763,0.02118644,0.24576271,0.06896552,0,0.01724138,yes
0.02243263,0.04207792,0.25974026,0.33116883,0.05882353,0.01960784,0.03921569,no
0.039789,0.02454545,0.10984848,0.76136364,0.02487562,0.01492537,0.02487562,yes
0.0328838,0.03634831,0.19662921,0.26966292,0.02083333,0.02083333,0.02083333,yes
0.04584369,0.01948795,0.04216867,0.21385542,0,0,0,yes
0.12531969,0.01320408,0.01632653,0.58571429,0.05226481,0.02787456,0.03135889,no
0.03739679,0.04201299,0.02597403,0.56493506,0.03448276,0.01149425,0.02298851,no
0.05124224,0.02450758,0.03030303,0.29924242,0.01265823,0,0.08860759,no
0.01768607,0.06739583,0.04166667,0.27083333,0,0,0.07692308,no
0.05156616,0.02673554,0.04958678,0.34710744,0,0,0.04761905,no
0.15504979,0.01187156,0.08256881,0.53394495,0.05498282,0.03092784,0.02061856,no
0.04886201,0.02107492,0.13355049,0.66775244,0.02926829,0.05365854,0.04390244,no
0.04490461,0.01676166,0.05440415,0.26943005,0.04807692,0.00961538,0.06730769,no
0.11864407,0.01421978,0.02417582,0.69010989,0.11783439,0.04458599,0.03503185,no
0.15143793,0.01555288,0.02403846,0.50721154,0.01895735,0.01895735,0.00947867,no
0.05304813,0.02608871,0.06048387,0.4233871,0.04761905,0.04761905,0.02857143,no
0.05640503,0.01945783,0.12349398,0.15361446,0.01960784,0.01960784,0.03921569,yes
0.06204569,0.02702929,0.05857741,0.76987448,0.01086957,0.02717391,0.0326087,no
0.08624339,0.0396319,0.01840491,0.39263804,0.046875,0,0.03125,no
0.07218543,0.02963303,0.03669725,0.96330275,0.06190476,0.02380952,0.05238095,no
0.08135593,0.02243056,0.05902778,0.67708333,0.09230769,0.04102564,0.01538462,no
0.04551835,0.02845815,0.05726872,0.43171806,0.02040816,0,0.04081633,no
0.05745554,0.0307619,0.07142857,0.45714286,0.04166667,0.03125,0.0625,yes
0.05484395,0.02125,0.03947368,0.41118421,0.04,0.008,0.016,no
0.05352723,0.03734104,0.07514451,0.42196532,0.04109589,0.01369863,0.02739726,no
0.04836976,0.04785185,0.02962963,0.95555556,0.03875969,0.01550388,0.01550388,no
0.04369613,0.02963303,0.03669725,0.4587156,0.01,0.03,0.04,no
0.02380343,0.06946237,0.03225806,0.21505376,0.05,0,0,yes
0.11503224,0.00952802,0.02949853,0.28023599,0.00526316,0,0.02631579,no
0.06597701,0.02247387,0.0174216,0.46341463,0.01503759,0.0075188,0.06766917,no
0.03290738,0.02216495,0.2233677,0.42268041,0.02439024,0.00813008,0.01626016,yes
0.01769775,0.05608696,0.08695652,0.6173913,0.11267606,0.02816901,0.02816901,no
0.04231028,0.10238095,0.07936508,0.36507937,0.04347826,0,0,yes
0.02257196,0.05917431,0.1559633,0.77981651,0.11764706,0.03529412,0.01176471,no
0.0677016,0.0205414,0.05732484,0.75159236,0.11864407,0.08474576,0.03813559,no
0.0407332,0.0645,0.02,0.93,0.12903226,0.02150538,0.01075269,yes
0.05866755,0.03644068,0.03954802,0.59887006,0.04716981,0.08490566,0.01886792,no
0.12102988,0.01001553,0.03881988,0.42080745,0.06273063,0.01107011,0.01476015,no
0.11219853,0.01004673,0.02959502,0.32398754,0.02403846,0,0.02884615,no
0.04965545,0.02632653,0.06938776,0.43265306,0.01886792,0.01886792,0.03773585,no
0.02644004,0.04607143,0.02857143,0.35,0.06122449,0.04081633,0,yes
0.04403556,0.03028169,0.08920188,1.74178404,0.10781671,0.11320755,0.02695418,no
0.04103243,0.05201613,0.00806452,0.5,0.12903226,0,0,yes
0.02577855,0.04328859,0.02684564,0.4966443,0.01351351,0.02702703,0.05405405,yes
0.08141892,0.02676349,0.02074689,0.52282158,0.07142857,0.00793651,0.04761905,no
0.02010818,0.03766082,0.04093567,0.53216374,0.13186813,0.04395604,0.07692308,no
0.04043514,0.03269036,0.05583756,0.35025381,0.11594203,0.01449275,0.02898551,yes
0.07891915,0.0175,0.05978261,0.4673913,0.08139535,0.01162791,0.01744186,no
0.13584828,0.00977238,0.03490137,0.41578149,0.00729927,0.01094891,0.02919708,no
0.04125303,0.0344385,0.02139037,0.57754011,0.0462963,0.01851852,0.02777778,no
0.06044297,0.02205479,0.06506849,0.44863014,0.03053435,0.00763359,0.0610687,no
0.15649718,0.0232491,0.02888087,0.34296029,0.01052632,0.01052632,0.02105263,no
0.04893754,0.02824561,0.01315789,0.34210526,0.02564103,0,0,yes
0.05497925,0.02430189,0.11698113,0.23018868,0.01639344,0,0.03278689,no
0.0330525,0.0252549,0.05882353,0.44313725,0.09734513,0.08849558,0.01769912,yes
0.05941962,0.01664083,0.11111111,0.28165375,0.02752294,0.00917431,0.04587156,no
0.02987567,0.04,0.04347826,0.37267081,0.01666667,0,0.01666667,yes
0.02893082,0.04666667,0.01449275,0.44202899,0.03278689,0,0.06557377,no
0.06461048,0.02650206,0.01646091,1.05761317,0.01945525,0.03501946,0.01945525,no
0.04621999,0.04992248,0.02325581,0.53488372,0.05797101,0.04347826,0.08695652,no
0.04705004,0.03402116,0.01587302,0.48677249,0.02173913,0,0.0326087,no
0.04663518,0.0203481,0.01582278,0.31012658,0,0,0.01020408,yes
0.04523855,0.02701681,0.03781513,0.65966387,0.08917197,0.0955414,0.03184713,no
0.0396656,0.02883408,0.02690583,0.60986547,0.01470588,0.00735294,0.01470588,yes
0.06908095,0.02832599,0.02643172,0.47577093,0,0.00925926,0.0462963,no
0.05632544,0.02551587,0.04365079,0.5952381,0.03333333,0.02,0.00666667,no
0.04336457,0.03231156,0.06532663,0.40703518,0.03703704,0.02469136,0.04938272,no
0.0511417,0.01966361,0.09785933,0.40978593,0.04477612,0.00746269,0.03731343,no
0.04218107,0.02240418,0.13240418,0.41811847,0.08333333,0.01666667,0.04166667,no
0.07750064,0.01055829,0.08045977,0.27914614,0.00588235,0.04117647,0.01764706,no
0.0436078,0.03993789,0.07453416,0.37888199,0.03278689,0,0.04918033,no
0.06552754,0.01625316,0.01012658,0.27088608,0.07476636,0.02803738,0.03738318,no
0.06638667,0.01310204,0.03469388,0.18163265,0.03370787,0,0.04494382,no
0.11271975,0.00981651,0.03363914,0.29204893,0.02617801,0,0.03141361,no
0.01345846,0.0347027,0.09189189,0.40540541,0.06666667,0.05333333,0.05333333,no
0.04262701,0.03732558,0.00581395,0.68604651,0.03389831,0,0.03389831,yes
0.03483607,0.09441176,0.04411765,0.41176471,0.07142857,0,0,yes
0.05185996,0.02708861,0.09704641,0.60759494,0.02083333,0.06944444,0.02083333,yes
0.04029734,0.01558252,0.01456311,0.46116505,0.04736842,0.05263158,0.02105263,no
0.06584992,0.0213289,0.06644518,0.36212625,0.01834862,0.00917431,0.03669725,no
0.07007993,0.01061157,0.01157025,0.35041322,0.01415094,0.00471698,0.00471698,yes
0.09259724,0.01739837,0.08401084,0.69918699,0.09302326,0.03488372,0.01937984,no
0.0599071,0.01716578,0.05882353,0.39572193,0.02702703,0.01351351,0.0472973,no
0.03097622,0.06484848,0.07070707,0.85858586,0.16470588,0.09411765,0.02352941,no
0.05259175,0.04618705,0.05035971,0.3381295,0.12765957,0.08510638,0.06382979,no
0.06383731,0.01775623,0.08587258,0.39058172,0.0070922,0.04255319,0.03546099,no
0.03728324,0.04968992,0.01550388,0.57364341,0.06756757,0.01351351,0.04054054,no
0.04378026,0.03081731,0.12019231,0.18269231,0,0,0,yes
0.06568891,0.02015723,0.07861635,0.38993711,0.0483871,0.04032258,0.02419355,no
0.0668665,0.02210345,0.10344828,0.46896552,0.03676471,0.02205882,0.01470588,no
0.093877,0.00924964,0.04761905,0.3044733,0.02369668,0.01421801,0.00947867,yes
0.03613232,0.04514085,0.02112676,0.58450704,0.03614458,0.01204819,0.06024096,no
0.03811271,0.01713904,0.04812834,0.48663102,0.1043956,0.09340659,0.03296703,no
0.03625221,0.01836676,0.0487106,0.38681948,0.04444444,0.05925926,0.02962963,no
0.02552867,0.04783582,0.17910448,0.3880597,0.01923077,0.01923077,0,yes
0.02297418,0.0248062,0.13178295,0.50387597,0.00769231,0.01538462,0.04615385,no
0.09470468,0.0344086,0.04301075,0.69892473,0.06153846,0.03076923,0.03076923,no
0.07230197,0.04705882,0.05882353,0.48529412,0.09090909,0,0.01515152,yes
0.06368359,0.01684211,0.06315789,0.42894737,0.05521472,0.03067485,0.03067485,no
0.01876303,0.05925926,0.08333333,1.22222222,0.02272727,0.02272727,0.02272727,no
0.0809606,0.01136767,0.03730018,0.30728242,0.02890173,0.01734104,0.01156069,yes
0.04903495,0.03404255,0.07446809,0.32446809,0.04918033,0.03278689,0.04918033,no
0.03663214,0.03350785,0.05759162,0.2408377,0,0,0.02173913,yes
0.07476183,0.01382289,0.06263499,0.3174946,0.00680272,0.02040816,0,yes
0.03663004,0.04,0.08125,0.95625,0.0130719,0.01960784,0.02614379,no
0.02515452,0.03657143,0.06857143,0.49142857,0,0.04651163,0.06976744,no
0.03312842,0.06597938,0.03092784,0.3814433,0,0,0,yes
0.02862099,0.06464646,0.02020202,1.29292929,0.125,0.109375,0.0234375,no
0.04095745,0.02766234,0.1038961,0.38095238,0.04545455,0,0.09090909,no
0.09044493,0.01717742,0.0188172,0.37634409,0,0,0.04285714,no
0.06342495,0.02366667,0.08148148,0.96666667,0.11877395,0.08429119,0.02298851,no
0.04253046,0.01605528,0.01758794,0.2839196,0.00884956,0,0,yes
0.07189542,0.01056198,0.03636364,0.2214876,0.03731343,0.02985075,0.02238806,no
0.0315493,0.05705357,0.01785714,0.34821429,0.05128205,0,0,yes
0.05363114,0.01593516,0.04239401,0.49376559,0.01515152,0.02020202,0.10606061,no
0.0310219,0.06264706,0.00980392,0.64705882,0.01515152,0.03030303,0.01515152,yes
0.03595675,0.02234266,0.03496503,0.31818182,0.01098901,0.01098901,0.08791209,no
0.05011655,0.03715116,0.03488372,0.71511628,0.15447154,0.08943089,0.03252033,no
0.14083954,0.00888579,0.02785515,0.3913649,0.02135231,0.01779359,0.02135231,no
0.0669383,0.01386957,0.08695652,0.14782609,0.02941176,0.01470588,0.02941176,yes
0.0635537,0.0095082,0.13412817,0.19970194,0.02238806,0.03731343,0.03731343,no
0.02309509,0.02416667,0.05681818,0.18181818,0.02083333,0,0.0625,yes
0.04325513,0.0270339,0.03813559,0.26694915,0.04761905,0,0.03174603,no
0.13778377,0.01040783,0.03752039,0.38336052,0.04255319,0.00851064,0,yes
0.04421919,0.02119601,0.06976744,0.61129568,0.01630435,0.01086957,0.09782609,no
0.02506349,0.02810573,0.030837,0.60792952,0.01449275,0.00724638,0.04347826,no
0.06098081,0.02230769,0.06993007,0.25174825,0.04166667,0.01388889,0.05555556,no
0.0675642,0.02354244,0.0295203,0.69741697,0.04761905,0.04761905,0.04761905,no
0.04081256,0.02886878,0.23076923,0.58371041,0.02325581,0.0620155,0.04651163,no
0.0480902,0.03052632,0.02870813,1.23444976,0.04651163,0.07751938,0.03875969,no
0.04017531,0.01933333,0.09393939,0.28484848,0.0212766,0,0.0106383,yes
0.10473588,0.01386957,0.02391304,0.62391304,0.08710801,0.06620209,0.04529617,no
0.0342351,0.04461538,0.04195804,0.61538462,0.02272727,0,0.03409091,no
0.04029949,0.01743169,0.04644809,0.17213115,0.03174603,0.01587302,0.04761905,no
0.02297179,0.04031646,0.01265823,0.16455696,0.03846154,0.03846154,0.03846154,yes
0.04669839,0.04057325,0.04458599,0.64968153,0.03921569,0,0.04901961,no
0.10083037,0.01498824,0.03294118,0.49411765,0.05714286,0.02857143,0.04761905,no
0.08360014,0.02710638,0.02978723,0.76595745,0.05,0.03333333,0.01666667,yes
0.04808148,0.03137931,0.08374384,0.28571429,0.03448276,0.03448276,0.01724138,yes
0.04576588,0.02166667,0.09183673,0.20408163,0.06666667,0,0.08333333,no
0.050925,0.02488281,0.09765625,0.28125,0.04166667,0.02777778,0.04166667,no
0.0178411,0.04582734,0.05035971,0.26618705,0.05405405,0,0.08108108,no
0.13689071,0.00477511,0.06071964,0.20164918,0.01486989,0.00743494,0.03345725,no
0.07410755,0.03884146,0.03658537,0.23170732,0.02631579,0.02631579,0,yes
0.04061452,0.02769565,0.02608696,0.18695652,0.06976744,0,0.02325581,no
0.01644896,0.09367647,0.01470588,0.32352941,0,0.04545455,0.04545455,yes
0.03923341,0.02935484,0.01382488,0.32718894,0.04225352,0.01408451,0.07042254,no
0.04034537,0.02478599,0.05836576,0.32684825,0,0.01190476,0.10714286,no
0.06292474,0.02544,0.032,0.92,0.06521739,0.01304348,0.02173913,no
0.04935849,0.01944954,0.05504587,0.21100917,0.01449275,0.01449275,0.02898551,no
0.05658991,0.02753247,0.04329004,0.39393939,0,0,0.05494505,no
0.12702346,0.00827048,0.03511053,0.22496749,0,0,0.02312139,no
0.0282318,0.16736842,0.05263158,0.36842105,0,0,0,yes
0.03888214,0.02484375,0.0234375,0.46875,0.075,0.025,0.075,no
0.05031548,0.02045016,0.05144695,0.17041801,0,0,0,yes
0.01903553,0.053,0.175,0.55,0.04545455,0.01515152,0.03030303,no
0.04831768,0.02574899,0.05668016,0.42510121,0.17142857,0.00952381,0.07619048,no
0.10368105,0.00646999,0.03865717,0.19226857,0.00529101,0.00529101,0.03703704,no
0.04920261,0.01171271,0.03314917,0.07550645,0,0,0.04878049,no
0.05726341,0.06684211,0.02105263,0.51578947,0.06122449,0.02040816,0.04081633,no
0.08068044,0.01912651,0.05421687,0.40963855,0.02205882,0.01470588,0.02205882,yes
0.0552729,0.02656904,0.07531381,0.62343096,0.09395973,0.02013423,0.03355705,no
0.05191682,0.01730245,0.08446866,0.35694823,0.05343511,0.05343511,0.02290076,no
0.02050245,0.08943662,0.02816901,0.54929577,0,0.02564103,0.1025641,no
0.04358681,0.01515513,0.02625298,0.2124105,0.01123596,0,0.01123596,yes
0.06284429,0.01135957,0.03398927,0.24329159,0.03676471,0.01470588,0.01470588,yes
0.02426694,0.26458333,0,0.625,0,0,0,yes
0.04421669,0.04205298,0.03311258,0.59602649,0.03333333,0.03333333,0.03333333,no
0.03532348,0.03451087,0.05978261,0.43478261,0.025,0,0,yes
0.04622668,0.01912651,0.14156627,0.37048193,0.00813008,0.04065041,0.03252033,no
0.05441527,0.02785088,0.02631579,0.52192982,0.02521008,0.00840336,0,yes
0.0788671,0.03508287,0.03314917,0.39226519,0.04225352,0.02816901,0.01408451,no
0.04937283,0.03427027,0.03783784,0.52972973,0.06122449,0,0.05102041,no
0.04701987,0.08929577,0,0.61971831,0.13636364,0.04545455,0,yes
0.05495523,0.03561798,0.05617978,0.59550562,0.0754717,0.02830189,0.08490566,no
0.04772558,0.0198125,0.13125,0.634375,0.02463054,0.00985222,0.07881773,no
0.06935484,0.01843023,0.05232558,0.47093023,0.05555556,0.00617284,0.04320988,no
0.07375743,0.0124558,0.06483301,0.35952849,0.01092896,0,0.04918033,no
0.04479243,0.02577236,0.09756098,0.29674797,0,0.01369863,0.01369863,yes
0.0570553,0.01621483,0.08184143,0.15856777,0,0,0.01612903,yes
0.08205928,0.02410646,0.07984791,0.36501901,0.01041667,0.01041667,0.03125,yes
0.05831115,0.02626556,0.04149378,0.36099585,0,0.01149425,0.05747126,no
0.03476863,0.01540146,0.09002433,0.10218978,0,0,0,yes
0.0229378,0.04057692,0.14102564,0.46794872,0.06849315,0.09589041,0.04109589,yes
0.08217954,0.01720109,0.05434783,0.44021739,0.12345679,0.02469136,0.0308642,no
0.03605047,0.03516667,0.15,0.8,0.00694444,0.02083333,0.07638889,no
0.08707275,0.01388158,0.02192982,0.12061404,0.03636364,0,0.07272727,no
0.03412598,0.03367021,0.04787234,1.37765957,0.12741313,0.04247104,0.03474903,no
0.09769865,0.01406667,0.02222222,0.26,0.01709402,0.01709402,0,yes
0.0331222,0.02521912,0.11155378,0.29083665,0.01369863,0,0.05479452,no
0.01990789,0.04723881,0.05970149,0.64925373,0.06896552,0.08045977,0.04597701,no
0.04457801,0.03550562,0.00561798,0.16853933,0.03333333,0,0.03333333,yes
0.06031915,0.01114638,0.04232804,0.15696649,0.03370787,0,0.06741573,no
0.06079341,0.02677966,0.01271186,0.43644068,0.04854369,0,0.01941748,yes
0.04920686,0.04157895,0.02631579,0.71710526,0.16513761,0,0.04587156,no
0.13144154,0.01091537,0.01208981,0.37478411,0.01382488,0.00921659,0.01382488,no
0.03236654,0.02735931,0.03463203,0.32034632,0.02702703,0.01351351,0.09459459,no
0.04290579,0.03343915,0.01587302,0.74603175,0.07092199,0.04964539,0.0212766,no
0.04565176,0.0261157,0.04545455,0.38842975,0.0106383,0.0212766,0.04255319,no
0.07157623,0.02281588,0.10108303,0.566787,0.08917197,0.02547771,0.02547771,no
0.12992859,0.00755078,0.03584229,0.26762246,0.00446429,0.01785714,0.05357143,no
0.03898522,0.01886567,0.01492537,0.31940299,0.06542056,0.00934579,0.01869159,yes
0.1048202,0.02306569,0.05109489,0.39416058,0.01851852,0.03703704,0,yes
0.04849727,0.02967136,0.08450704,0.46478873,0.03030303,0.05050505,0.07070707,no
0.04693435,0.03653179,0.02890173,0.65317919,0.04424779,0.00884956,0.02654867,no
0.10428737,0.01755556,0.04166667,0.48611111,0.01714286,0.00571429,0.02857143,no
0.04276049,0.02,0.13291139,0.31329114,0.03030303,0.03030303,0.02020202,no
0.03937187,0.03647399,0.03468208,0.58381503,0.00990099,0.02970297,0.02970297,no
0.05857295,0.01042975,0.07438017,0.10578512,0,0,0,yes
0.04852071,0.03078049,0.02439024,0.44878049,0.02173913,0,0.01086957,yes
0.05705394,0.01912121,0.1030303,0.37575758,0.02419355,0,0.03225806,no
0.10795136,0.01093588,0.02079723,0.24610052,0.01408451,0,0.01408451,no
0.02239517,0.04475177,0.04255319,0.41843972,0.01694915,0.01694915,0.08474576,no
0.05446623,0.02524,0.068,0.612,0.06535948,0.02614379,0.03267974,no
0.06785371,0.02237589,0.0177305,0.81205674,0.01310044,0.00873362,0.0349345,no
0.10122102,0.01103147,0.08391608,0.4527972,0.02702703,0,0.02316602,no
0.01933216,0.05736364,0.02727273,0.36363636,0.075,0.05,0.025,yes
0.05784977,0.01941538,0.03384615,0.28,0.02197802,0,0.07692308,no
0.04826507,0.03405405,0.03783784,0.56756757,0,0.02857143,0.02857143,no
0.03554175,0.06116505,0.04854369,0.44660194,0,0,0.06521739,no
0.05156951,0.03043478,0.02415459,0.47826087,0.03030303,0.02020202,0,yes
0.06332623,0.02121212,0.04713805,0.19191919,0,0,0,yes
0.03352705,0.084,0.12,0.2,0,0,0,yes
0.04118839,0.10327869,0,0.32786885,0.05,0,0,yes
0.03928679,0.04846154,0.00769231,0.65384615,0.04705882,0,0,yes
0.0371194,0.02903226,0.04608295,0.53456221,0.09482759,0.03448276,0.07758621,no
0.0621155,0.0201278,0.07028754,0.45367412,0.04929577,0.03521127,0.00704225,yes
0.03662959,0.02079208,0.10561056,0.24422442,0.01351351,0.04054054,0,yes
0.04475958,0.03118812,0.05940594,0.57425743,0.03448276,0,0.01724138,no
0.04470447,0.04221477,0.05369128,0.9261745,0.0942029,0.10144928,0.02173913,no
0.06942477,0.02567347,0.02040816,1.03265306,0.04347826,0.07509881,0.03557312,no
0.02774427,0.03038647,0.04347826,0.39613527,0.04878049,0.07317073,0.06097561,no
0.10600126,0.00749702,0.03456496,0.2431466,0.01470588,0.00980392,0,yes
0.14765432,0.02103679,0.03344482,0.50501672,0.01986755,0.00662252,0.01324503,yes
0.09271218,0.03129353,0.03482587,0.27363184,0.01818182,0,0,yes
0.08692554,0.02577869,0.04508197,0.40163934,0.01020408,0.01020408,0.03061224,no
0.03513909,0.03744048,0.03571429,0.88690476,0.08053691,0.05369128,0,yes
0.03925439,0.03513966,0.03351955,0.44134078,0.06329114,0,0,yes
0.04303909,0.02139456,0.08503401,0.39455782,0.04310345,0,0.09482759,no
0.04252353,0.0257377,0.08606557,0.20081967,0,0,0,yes
0.05435014,0.01228963,0.05675147,0.12133072,0.01612903,0.03225806,0.03225806,yes
0.05472637,0.02195804,0.1013986,0.22727273,0,0,0.01538462,yes
0.022554,0.04422535,0.05633803,0.72535211,0.04854369,0.0776699,0.00970874,yes
0.06767411,0.01219417,0.01553398,0.15145631,0,0,0.06410256,no
0.07507788,0.02605809,0.01244813,0.47302905,0.04385965,0.01754386,0.02631579,no
0.0753833,0.01182674,0.01129944,0.41242938,0.03196347,0.00913242,0.03652968,no
0.02755412,0.04077922,0.03246753,0.48051948,0.02702703,0.01351351,0.04054054,yes
0.07717611,0.01029508,0.05245902,0.26721311,0,0.01226994,0.04294479,no
0.07037867,0.01111504,0.03716814,0.40176991,0.02643172,0.00881057,0.01762115,no
0.07934816,0.01205374,0.04414587,0.25527831,0.03007519,0,0.01503759,no
0.03880597,0.02296703,0.10622711,0.14652015,0,0.025,0,yes
0.04176216,0.03823171,0.01219512,0.36585366,0.05,0,0,yes
0.05085653,0.033,0.01578947,0.57368421,0.0733945,0.03669725,0.0733945,no
0.08680393,0.01690027,0.05929919,0.40431267,0.02666667,0.04666667,0.06666667,no
0.04307391,0.02375,0.09469697,0.20454545,0.11111111,0,0.03703704,no
0.0718379,0.01786325,0.01994302,0.43019943,0.03311258,0.00662252,0.04635762,no
0.07216072,0.011875,0.03787879,0.32765152,0.02312139,0,0.00578035,yes
0.09834103,0.01090435,0.02608696,0.26086957,0.02666667,0.00666667,0.01333333,yes
0.05308761,0.01624352,0.07253886,0.1865285,0,0,0.02777778,yes
0.01436031,0.18969697,0.03030303,0.54545455,0,0,0,yes
0.048,0.02129252,0.06462585,0.37755102,0.00900901,0,0.01801802,yes
0.03063457,0.03193878,0.04591837,0.41836735,0.02439024,0.01219512,0.04878049,no
0.09811024,0.01004815,0.03691814,0.44783307,0.03584229,0.02150538,0.00716846,yes
0.04737531,0.01572864,0.05276382,0.24874372,0,0.02020202,0.06060606,no
0.03363821,0.01891239,0.03625378,0.22356495,0.02702703,0.01351351,0,yes
0.04106878,0.03771084,0.07831325,0.51807229,0.02325581,0.03488372,0.05813953,no
0.0757401,0.03177665,0.02030457,0.84263959,0.11445783,0.06626506,0.05421687,no
0.05028874,0.02995215,0.11004785,0.54545455,0.02631579,0.01754386,0.01754386,yes
0.04003859,0.02514056,0.16064257,0.26907631,0,0,0.02985075,no
0.04053684,0.0422973,0.04054054,0.83108108,0.06504065,0.00813008,0.04065041,no
0.04048583,0.03294737,0.13684211,0.53157895,0.02970297,0.01980198,0.01980198,yes
0.07223327,0.01914373,0.02752294,0.39449541,0.10077519,0.01550388,0.03100775,no
0.02679408,0.04377622,0.04895105,0.41958042,0.03333333,0.03333333,0,yes
0.0420398,0.03704142,0.0295858,0.46745562,0,0,0.07594937,no
0.02409246,0.0422973,0.10135135,0.66891892,0.01010101,0.04040404,0.06060606,no
0.04191876,0.03226804,0.05154639,0.51030928,0.01010101,0.02020202,0.03030303,yes
0.08338093,0.01426941,0.02739726,0.44292237,0.02061856,0.04123711,0.05154639,no
0.09616343,0.01079447,0.05699482,0.44041451,0.05882353,0.03529412,0.03529412,no
0.03839467,0.02358491,0.03773585,0.53207547,0.02836879,0.03546099,0.07801418,no
0.0413413,0.06944444,0,0.68888889,0.0483871,0.03225806,0.01612903,yes
0.04004731,0.02637131,0.0464135,0.36708861,0.01149425,0.01149425,0.01149425,yes
0.04086461,0.01644737,0.04210526,0.23421053,0.03370787,0.03370787,0.04494382,no
0.09866903,0.01124101,0.07194245,0.35071942,0.01025641,0.02564103,0.03589744,no
0.05608974,0.04464286,0.06428571,0.37857143,0.0754717,0.01886792,0,yes
0.03908356,0.02390805,0.14942529,0.50574713,0.10606061,0.03030303,0.04545455,no
0.05707561,0.01608247,0.07989691,0.28608247,0.01801802,0.01801802,0.02702703,yes
0.10694307,0.0192,0.03692308,0.85538462,0.10071942,0.04676259,0.03956835,no
0.06205319,0.02875576,0.05990783,0.57603687,0,0,0.04,no
0.02725428,0.03319149,0.03723404,0.78723404,0.02027027,0.00675676,0.05405405,no
0.06111463,0.0161658,0.06994819,0.26683938,0.00970874,0,0.00970874,no
0.03942181,0.02595833,0.0875,0.325,0.01282051,0.03846154,0,yes
0.06980108,0.01075993,0.04145078,0.2746114,0.04402516,0.04402516,0.03144654,no
0.06318439,0.01241036,0.03187251,0.40239044,0.01980198,0.0049505,0.03960396,no
0.05047707,0.0379878,0.07926829,0.28658537,0.08510638,0.0212766,0.06382979,no
0.07277472,0.02482072,0.06374502,0.42231076,0.00943396,0.03773585,0.02830189,yes
0.0614182,0.01887879,0.06969697,0.45757576,0.01986755,0.02649007,0.0397351,no
0.09435933,0.02298893,0.04428044,0.32472325,0.01136364,0,0.03409091,no
0.06626875,0.01438799,0.01616628,0.45496536,0.05583756,0.07106599,0.05076142,no
0.02379322,0.04482014,0.15827338,0.28057554,0.05128205,0.05128205,0,yes
0.04992908,0.03539773,0.00568182,0.54545455,0.03125,0.02083333,0,yes
0.10967056,0.01207364,0.04263566,0.52325581,0.02962963,0.02962963,0.02962963,no
0.03483492,0.02502008,0.08835341,0.13654618,0,0,0.02941176,yes
0.04245538,0.03968153,0.00636943,0.74522293,0.04273504,0.01709402,0.01709402,yes
0.0532872,0.0269697,0.02597403,0.34632035,0.0625,0.0125,0.0375,no
0.05200382,0.05715596,0,0.88073394,0.04166667,0.01041667,0.03125,no
