@relation 'poor performance'

@attribute ctr real
@attribute cpc real
@attribute cpm real
@attribute cpuv real
@attribute order_rate_uv real
@attribute paid_rate_uv real
@attribute gmv_per_uv real
@attribute roi real

@data
0.02287277,0.0813587,1.86089875,0.12475,0.04583333,0.02916667,0.13670833,1.09585838
0.04594831,0.03304348,1.51829192,0.03191601,0.04199475,0.03149606,0.26566929,8.32401316
0.03881447,0.05910326,2.29406181,0.06631098,0.03658537,0.03353659,0.16643293,2.50988506
0.0693893,0.02294278,1.59198336,0.07196581,0.01709402,0.01709402,0.3308547,4.59738717
0.088776,0.01634877,1.45137881,0.02076125,0.02076125,0.02076125,0.2117301,10.19833333
0.06588869,0.02043597,1.3464991,0.03348214,0.04910714,0.03571429,0.49602679,14.81466667
0.02955387,0.04457766,1.31744242,0.06492063,0.05952381,0.05555556,0.30865079,4.75427873
0.09961998,0.0153951,1.53365907,0.02287449,0.02834008,0.01214575,0.06222672,2.72035398
0.02597862,0.02141689,0.5563814,0.37428571,0,0,0,0
0.09870898,0.01435967,1.41742873,0.02223629,0.02953586,0.02953586,0.20063291,9.0227704
0.05004773,0.02787466,1.39506341,0.05947674,0.01744186,0.01744186,0.37569767,6.31671554
0.03721732,0.02722071,1.01308184,0.10515789,0,0,0,0
0.11104387,0.01430518,1.58850227,0.02134146,0.02845528,0.02845528,0.20182927,9.45714286
0.0571875,0.02560109,1.4640625,0.04127753,0.030837,0.02202643,0.11788546,2.85592316
0.05461871,0.0229235,1.25205193,0.02824916,0.04040404,0.00673401,0.13319865,4.71513707
0.06183477,0.01672131,1.03395844,0.05666667,0.00925926,0.00925926,0.03935185,0.69444444
0.03264942,0.05571038,1.81891169,0.06514377,0.04472843,0.03833866,0.24734824,3.79695929
0.04007007,0.04275956,1.71337859,0.04890625,0.05,0.04375,0.2355625,4.81661342
0.1266436,0.01729508,2.19031142,0.02573171,0.01626016,0.01219512,0.09987805,3.88151659
0.03944816,0.02702186,1.06596249,0.0482439,0.02926829,0.0195122,0.26126829,5.41557128
0.05962854,0.0302459,1.80351906,0.05246445,0.06161137,0.04265403,0.16227488,3.09304426
0.0337763,0.04079235,1.37781469,0.06944186,0.02790698,0.01860465,0.1255814,1.80843938
0.02309396,0.02953425,0.68206264,0.05955801,0.02209945,0.01104972,0.1720442,2.88868275
0.06562388,0.02361644,1.54980223,0.02902357,0.03367003,0.03030303,0.25265993,8.70533643
0.09306476,0.01835616,1.70831209,0.03116279,0.02790698,0.01860465,0.1495814,4.8
0.08628842,0.02131507,1.8392435,0.04094737,0.03684211,0.02631579,0.31784211,7.7622108
0.05495333,0.02873973,1.57934357,0.03733096,0.06405694,0.03914591,0.1924911,5.15633937
0.03145467,0.05008219,1.57531886,0.10816568,0.03550296,0.02366864,0.78485207,7.25601751
0.0635114,0.02109589,1.33982948,0.05273973,0.02054795,0.02054795,0.08020548,1.52077922
0.04047012,0.03273973,1.3249806,0.06867816,0.07471264,0.07471264,0.22471264,3.27196653
0.07408159,0.01449315,1.07367566,0.03022857,0.02285714,0.02285714,0.28291429,9.35916824
0.06563568,0.03536986,2.32152491,0.04561837,0.04946996,0.04946996,0.35890459,7.86754454
0.02205571,0.03043836,0.67133966,0.08416667,0.00757576,0.00757576,0.01265152,0.15031503
0.04279517,0.02805479,1.20060968,0.08393443,0.00819672,0.00819672,0.02311475,0.27539062
0.12926136,0.01541209,1.9921875,0.02777228,0.01485149,0.00990099,0.42980198,15.47593583
0.1131489,0.01445055,1.63506372,0.02697436,0.01025641,0.01025641,0.07733333,2.86692015
0.09408116,0.02343407,2.20470406,0.03113139,0.02919708,0.02189781,0.24339416,7.81828839
0.08471026,0.02565934,2.17360949,0.05801242,0.00621118,0.00621118,0.06372671,1.09850107
0.06065656,0.02563187,1.55474088,0.04641791,0.04477612,0.0199005,0.06547264,1.41050375
0.07516002,0.01763736,1.32562461,0.02986047,0.03255814,0.03255814,0.25269767,8.46261682
0.08074534,0.03082418,2.48890861,0.04035971,0.02517986,0.02517986,0.28532374,7.06951872
0.0281016,0.03964286,1.11402764,0.10688889,0.04444444,0.01481481,0.04644444,0.43451143
0.05836951,0.02134986,1.24618106,0.07380952,0.05714286,0.06666667,0.38790476,5.25548387
0.05717436,0.0369146,2.11056859,0.05296443,0.01976285,0.01581028,0.20490119,3.86865672
0.05029094,0.02763085,1.3895816,0.0470892,0.04225352,0.02816901,0.69558685,14.77168495
0.02944278,0.04669421,1.37480736,0.070625,0.06666667,0.04166667,0.33208333,4.7020649
0.04344184,0.08413223,3.65485878,0.17653179,0.04046243,0.02312139,0.67052023,3.79829731
0.03019715,0.04986226,1.50569836,0.06033333,0.02,0.02,0.0781,1.29447514
0.06888046,0.01509642,1.0398482,0.03223529,0.04117647,0.02941176,0.14023529,4.35036496
0.04878377,0.04002755,1.95269453,0.05226619,0.03956835,0.0323741,0.2605036,4.98417068
0.06930126,0.03380165,2.34249714,0.0411745,0.04697987,0.04697987,0.42624161,10.35207824
0.04498141,0.04399449,1.97893432,0.05765343,0.01805054,0.01805054,0.10137184,1.75829681
0.04770039,0.02418733,1.15374507,0.04670213,0.02659574,0.0212766,0.07420213,1.58883827
0.04877721,0.02997245,1.46197259,0.04730435,0.03913043,0.03913043,0.21708696,4.58915441
0.10781111,0.014573,1.57113157,0.02241525,0.03813559,0.03813559,0.52788136,23.55009452
0.03861333,0.04524862,1.7472,0.04653409,0.03977273,0.03693182,0.36514205,7.84676435
0.07173999,0.02088398,1.49821641,0.02885496,0.04580153,0.01526718,0.07549618,2.61640212
0.1112477,0.01754144,1.95144438,0.04471831,0.02816901,0.02112676,0.24978873,5.58582677
0.01717838,0.0610221,1.04826081,0.14726667,0.04666667,0.04,0.41713333,2.8325034
0.07740004,0.02262431,1.75112251,0.02625,0.03846154,0.03205128,0.23641026,9.00610501
0.05556408,0.02928177,1.62701458,0.03183183,0.03603604,0.02402402,0.28897898,9.07830189
0.05142045,0.02917127,1.5,0.05415385,0.05128205,0.04615385,0.34630769,6.39488636
0.07371207,0.01486188,1.0954999,0.02923913,0.0326087,0.02717391,0.27391304,9.36802974
0.12965616,0.01483425,1.92335244,0.02486111,0.02777778,0.02314815,0.21430556,8.62011173
0.07750107,0.03313019,2.56762559,0.04226148,0.02473498,0.02473498,0.24201413,5.72658863
0.08114183,0.01628809,1.32164531,0.0455814,0.02325581,0.00775194,0.02224806,0.48809524
0.02806281,0.02290859,0.64287935,0.06361538,0.01538462,0.01538462,0.05069231,0.79685611
0.03967469,0.03227147,1.28036048,0.07564935,0.05844156,0.01948052,0.3188961,4.21545064
0.02613669,0.02609418,0.68201564,0.07359375,0.015625,0.015625,0.14007812,1.90339703
0.03776151,0.03094183,1.16841004,0.08592308,0.00769231,0,0,0
0.0717266,0.01955679,1.4027419,0.04011364,0.02272727,0.01704545,0.06011364,1.49858357
0.06911737,0.02465374,1.70400153,0.0566879,0.03184713,0.01273885,0.14802548,2.61123596
0.05519034,0.01767313,0.97538603,0.04623188,0.01449275,0.01449275,0.03036232,0.65673981
0.07237636,0.01791667,1.29674306,0.02892377,0.02690583,0.02242152,0.15035874,5.19844961
0.05089059,0.03616667,1.84054283,0.06112676,0.03755869,0.02816901,0.11314554,1.85099846
0.04034518,0.04044444,1.6317382,0.05090909,0.03496503,0.02447552,0.28472028,5.59271978
0.06514658,0.02694444,1.7553384,0.03927126,0.02834008,0.02834008,0.3948583,10.05463918
0.10103845,0.04830556,4.8807185,0.07368644,0.02118644,0.01694915,0.48745763,6.61529615
0.04867496,0.02422222,1.17901568,0.03460317,0.03174603,0.02777778,0.13293651,3.84174312
0.05321508,0.04325,2.30155211,0.0674026,0.03030303,0.02597403,0.31865801,4.72768144
0.08591885,0.01977778,1.69928401,0.02144578,0.04518072,0.03313253,0.18057229,8.41994382
0.05611128,0.02888579,1.62081901,0.04713636,0.04545455,0.03636364,0.47422727,10.06075217
0.06121057,0.01671309,1.0230179,0.03045685,0.04060914,0.03553299,0.43588832,14.31166667
0.03554455,0.04016713,1.42772277,0.03706941,0.05398458,0.03856041,0.13825193,3.7295423
0.04964049,0.03389972,1.68279867,0.05531818,0.00454545,0,0,0
0.06456835,0.02005571,1.29496403,0.0288,0.028,0.024,0.306,10.625
0.10901913,0.02337047,2.54782873,0.02383523,0.02556818,0.02272727,0.23306818,9.77830751
0.06937198,0.02311978,1.60386473,0.02932862,0.04946996,0.03533569,0.15151943,5.16626506
0.10961832,0.01470752,1.61221374,0.02305677,0.02183406,0.01746725,0.19659389,8.52651515
0.07101879,0.03679666,2.6132542,0.17155844,0,0,0,0
0.0526393,0.02727019,1.43548387,0.04219828,0.04310345,0.03448276,0.89474138,21.20326864
0.08248848,0.02385475,1.96774194,0.02173028,0.03307888,0.03053435,0.16796438,7.7295082
0.0720757,0.01488827,1.07308234,0.01747541,0.03278689,0.02295082,0.12252459,7.01125704
0.07077896,0.0276257,1.95531831,0.05922156,0.0239521,0.0239521,0.31724551,5.35692619
0.0333644,0.02748603,0.91705499,0.06516556,0.03311258,0,0,0
0.08409678,0.01874302,1.57622739,0.02930131,0.04803493,0.02620087,0.12580786,4.29359165
0.03762085,0.02902235,1.09184531,0.0407451,0.01568627,0.01176471,0.04015686,0.98556304
0.02029709,0.03561453,0.72287107,0.08173077,0.02564103,0.02564103,0.20711538,2.53411765
0.03756313,0.04240896,1.59301347,0.07385366,0.03902439,0.03414634,0.06834146,0.92536328
0.09323583,0.03257703,3.03734657,0.05873737,0.03030303,0.03030303,0.3270202,5.56749785
0.05660377,0.0310084,1.75519264,0.05197183,0.00469484,0.00469484,0.01084507,0.20867209
0.04479297,0.07044818,3.15558344,0.40564516,0,0,0,0
0.04681967,0.03728291,1.74557377,0.03813754,0.03724928,0.02578797,0.32045845,8.40270473
0.05190462,0.02285714,1.18639139,0.02247934,0.05509642,0.03856749,0.4692011,20.87254902
0.0625,0.05112045,3.19502801,0.09707447,0.01595745,0.01595745,0.20037234,2.06410959
0.04565217,0.0370028,1.68925831,0.0647549,0.00980392,0.00490196,0.02377451,0.3671461
0.05222352,0.02436975,1.27267408,0.06214286,0.05,0.00714286,0.03357143,0.54022989
0.09672176,0.02238095,2.16472501,0.02916058,0.01824818,0.01459854,0.20748175,7.11514393
0.05034551,0.02708683,1.36370047,0.05755952,0.04166667,0.0297619,0.10952381,1.90279214
0.08933934,0.01963585,1.75425425,0.04408805,0.01886792,0,0,0
0.05363869,0.03820225,2.04911858,0.05506073,0.06477733,0.04048583,0.26995951,4.90294118
0.08380414,0.01831461,1.53483992,0.04126582,0.00632911,0,0,0
0.04152088,0.04311798,1.79029624,0.07713568,0.06030151,0.04020101,0.66562814,8.62931596
0.11558442,0.02449438,2.83116883,0.03092199,0.02836879,0.0248227,0.21492908,6.95068807
0.05395574,0.03716292,2.00515308,0.05605932,0.02118644,0.02118644,0.20864407,3.72184429
0.07334157,0.02558989,1.87680264,0.05033149,0.00552486,0.00552486,0.01756906,0.34906696
0.04923928,0.02393258,1.17842324,0.04813559,0.05649718,0.04519774,0.35689266,7.41431925
0.06764203,0.02174157,1.47064412,0.03650943,0.01886792,0.01415094,0.15816038,4.33204134
0.03945473,0.0411236,1.62252023,0.07106796,0.03883495,0.02912621,0.1042233,1.46653005
0.06395976,0.02320225,1.48401006,0.03003636,0.05090909,0.04,0.23167273,7.71307506
0.11620295,0.02016901,2.34369885,0.03442308,0.01442308,0.00961538,0.11235577,3.26396648
0.06598513,0.02535211,1.67286245,0.0412844,0.01834862,0.01834862,0.18821101,4.55888889
0.02699414,0.02991549,0.80754315,0.11419355,0.01075269,0,0,0
0.04177945,0.03656338,1.52759798,0.06331707,0.02926829,0.02439024,0.29390244,4.64175655
0.0591371,0.03374648,1.99566883,0.0421831,0.02816901,0.01760563,0.21387324,5.07011686
0.03678756,0.03738028,1.37512953,0.08452229,0.02547771,0.01910828,0.07904459,0.93519216
0.06297676,0.04132394,2.60244811,0.03372414,0.04137931,0.03678161,0.34158621,10.12883436
0.04282784,0.02921127,1.25105562,0.05317949,0.05641026,0.05128205,0.16215385,3.04918033
0.02854616,0.02239437,0.63927308,0.099375,0,0,0,0
0.06270977,0.04214085,2.64264264,0.13724771,0.02752294,0.01834862,0.03889908,0.28342246
0.07225964,0.0319774,2.31067565,0.04439216,0.03529412,0.02745098,0.24196078,5.45053004
0.07662338,0.02799435,2.14502165,0.03811538,0.02307692,0.02307692,0.12357692,3.24217962
0.04125874,0.0489548,2.01981352,0.06769531,0.0234375,0.01953125,0.3046875,4.50086555
0.04689363,0.02420904,1.1352497,0.06643411,0.06976744,0.04651163,0.51868217,7.80746791
0.05149091,0.04279661,2.20363636,0.07651515,0.01515152,0.01515152,0.33055556,4.32013201
0.04448913,0.0699435,3.11172552,0.12697436,0.02564103,0.02564103,0.38210256,3.00928918
0.04534392,0.04350282,1.9725887,0.05923077,0.03076923,0.03076923,0.33057692,5.58116883
0.03491469,0.03070621,1.07209784,0.07198675,0.02649007,0.01324503,0.21536424,2.99172033
0.03040976,0.04576271,1.39163302,0.05684211,0.02105263,0.01403509,0.03680702,0.64753086
0.07005739,0.01988701,1.39323174,0.05632,0,0,0,0
0.06091895,0.02615819,1.59352951,0.03748988,0.0242915,0.01619433,0.08323887,2.22030238
0.07381151,0.04319209,3.18807339,0.12848739,0.00840336,0,0,0
0.068557,0.03226629,2.21208002,0.04218519,0.02962963,0.02222222,0.33874074,8.02985075
0.08311749,0.02254958,1.87426419,0.02853047,0.01433692,0.01075269,0.07053763,2.47236181
0.06358069,0.02011331,1.27881844,0.03446602,0.04368932,0.01941748,0.16441748,4.77042254
0.02149032,0.10240793,2.20077925,0.80333333,0,0,0,0
0.03138894,0.06719547,2.10919438,0.13632184,0.01724138,0.01149425,0.17408046,1.27698145
0.03493666,0.0290085,1.01346002,0.04807512,0.01877934,0.01877934,0.05042254,1.04882812
0.05800197,0.02705382,1.56917516,0.06631944,0.03472222,0.02083333,0.36930556,5.56858639
0.07929021,0.01651558,1.30952381,0.0594898,0.02040816,0,0,0
0.05776173,0.01607955,0.92878241,0.0884375,0.015625,0.015625,0.03109375,0.35159011
0.04740102,0.03159091,1.49744142,0.0558794,0.04020101,0.03015075,0.2181407,3.90377698
0.04284845,0.02855114,1.22337188,0.03681319,0.02197802,0.01098901,0.11443223,3.10845771
0.07013349,0.02622159,1.83901176,0.05697531,0.0308642,0.02469136,0.15302469,2.68580715
0.0398641,0.03650568,1.45526614,0.03966049,0.10802469,0.05864198,0.38385802,9.67859922
0.12158895,0.01738636,2.11398964,0.02193548,0.02150538,0.01433692,0.06645161,3.02941176
0.16745956,0.01948864,3.26355852,0.02294314,0.00668896,0.00668896,0.08648829,3.7696793
0.06953773,0.02519886,1.75227183,0.03873362,0.00873362,0.00436681,0.0941048,2.42953777
0.0410879,0.06,2.46527372,0.10202899,0.01449275,0.00483092,0.05154589,0.50520833
0.10644088,0.02289773,2.43725431,0.03088123,0.00383142,0.00383142,0.0591954,1.91687345
0.09233998,0.026875,2.48163694,0.05255556,0.03888889,0.03333333,0.083,1.57928118
0.03787797,0.0284375,1.07715485,0.05819767,0.02906977,0.02325581,0.14209302,2.44155844
0.0772438,0.02678977,2.06934387,0.03896694,0.04132231,0.04545455,0.2546281,6.53446448
0.07563386,0.01934659,1.46325741,0.03681081,0.03243243,0.01621622,0.18648649,5.0660793
0.06471778,0.02258523,1.46166575,0.02966418,0.05597015,0.05223881,0.51802239,17.46289308
0.04982307,0.04596591,2.29016277,0.06345098,0.03137255,0.02352941,0.27054902,4.26390606
0.05380618,0.03116477,1.67685723,0.03681208,0.03355705,0.02348993,0.22661074,6.15587967
0.05559943,0.02068182,1.14989733,0.0284375,0.08984375,0.05859375,0.248125,8.72527473
0.06128134,0.02517045,1.54247911,0.03544,0.044,0.024,0.18288,5.16027088
0.06043388,0.02783476,1.68216253,0.03256667,0.03666667,0.02666667,0.39786667,12.21699079
0.06473626,0.02871795,1.85909259,0.036,0.02142857,0.01785714,0.37678571,10.46626984
0.06898585,0.02581197,1.78066038,0.04273585,0.02830189,0.02358491,0.31367925,7.33995585
0.06574265,0.02663818,1.75126428,0.03710317,0.05952381,0.05952381,0.72587302,19.56363636
0.07524116,0.02854701,2.14790997,0.04414097,0.030837,0.03524229,0.05740088,1.3003992
0.03701751,0.05079772,1.88040498,0.06728302,0.03396226,0.02641509,0.45781132,6.80426248
0.04727909,0.01672365,0.79067888,0.05288288,0.06306306,0.02702703,0.25099099,4.74616695
0.06620143,0.01974359,1.30705394,0.045,0,0,0,0
0.06847444,0.03826211,2.61997659,0.05029963,0.03745318,0.02621723,0.9435206,18.75800447
0.06744812,0.02022792,1.36433513,0.02261146,0.02866242,0.01273885,0.06850318,3.02957746
0.07732981,0.03589744,2.77594184,0.03549296,0.04507042,0.03943662,0.42892958,12.08492063
0.14379353,0.02133903,3.06841458,0.08230769,0,0,0,0
0.04012804,0.02404558,0.96490225,0.05589404,0.05298013,0.03311258,0.17529801,3.13625592
0.08465991,0.01826211,1.5460685,0.04082803,0.02547771,0.01273885,0.04152866,1.01716069
0.10700092,0.02908571,3.1121981,0.03870722,0.00760456,0.01140684,0.04353612,1.12475442
0.18411362,0.01437143,2.6459758,0.02078512,0.02479339,0.02479339,0.13966942,6.71968191
0.0716479,0.0334,2.39303992,0.03858086,0.02970297,0.02640264,0.3379538,8.75962361
0.12173913,0.01742857,2.12173913,0.02155477,0.03180212,0.03180212,0.27007067,12.5295082
0.02281022,0.02602857,0.59371741,0.07346774,0.00806452,0.01612903,0.05282258,0.71899012
0.09340806,0.0234,2.1857486,0.02415929,0.02949853,0.02064897,0.24539823,10.15750916
0.10254908,0.01631429,1.67301494,0.02369295,0.02904564,0.02904564,0.4766805,20.11908932
0.05388761,0.02288571,1.23325635,0.0534,0.05333333,0.04,0.13326667,2.49563046
0.04363002,0.03914286,1.70780354,0.04462541,0.02931596,0.02931596,0.10514658,2.35620438
0.0565063,0.04157143,2.34904747,0.07461538,0.05641026,0.04615385,0.35292308,4.72989691
0.10999371,0.02122857,2.33500943,0.05054422,0.02040816,0.02040816,0.26292517,5.20188425
0.08116883,0.02534286,2.05705009,0.02937086,0.04304636,0.03311258,0.53980132,18.37880496
0.08663366,0.0236,2.04455446,0.04513661,0.0273224,0.0273224,0.24491803,5.42615012
0.02082342,0.11802857,2.45775821,1.08710526,0,0,0,0
0.0412432,0.03616046,1.4913732,0.04084142,0.06472492,0.04530744,0.36381877,8.90808241
0.03823819,0.0387106,1.48022351,0.04807829,0.03558719,0.03202847,0.38199288,7.94522576
0.08964809,0.01770774,1.58746468,0.027713,0.04035874,0.03139013,0.13860987,5.00161812
0.13827258,0.02025788,2.80110935,0.03334906,0.03301887,0.02830189,0.30183962,9.05091938
0.05517787,0.02114613,1.16679842,0.03354545,0.04090909,0.03181818,0.10572727,3.15176152
0.04724516,0.02498567,1.18045215,0.02169154,0.04228856,0.01492537,0.08970149,4.1353211
0.14927288,0.01438395,2.1471343,0.01908745,0.01140684,0.00760456,0.02961977,1.55179283
0.09069647,0.03868195,3.50831601,0.04821429,0.02142857,0.01785714,0.245,5.08148148
0.06855235,0.02988539,2.04871342,0.05014423,0.03846154,0.02403846,0.30086538,6
0.02215873,0.12994269,2.87936508,0.25914286,0.01714286,0.01142857,0.09091429,0.3508269
0.09018088,0.01934097,1.74418605,0.02033133,0.03012048,0.02710843,0.30349398,14.92740741
0.0401796,0.04541547,1.8247755,0.04012658,0.04050633,0.03291139,0.32860759,8.18927445
0.06245526,0.02802292,1.75017895,0.04613208,0.02830189,0.02830189,0.12188679,2.64212679
0.09157701,0.01621777,1.48517449,0.02080882,0.02573529,0.01102941,0.04426471,2.12720848
0.05370883,0.02893983,1.55432441,0.0305136,0.02719033,0.02416918,0.15990937,5.24059406
0.06339691,0.01759312,1.11534968,0.03910828,0.05732484,0.04458599,0.08006369,2.04723127
0.05439526,0.0412894,2.24594763,0.04603834,0.03194888,0.03194888,0.1298722,2.82095767
0.04811802,0.03017192,1.45181304,0.1404,0.04,0.04,1.0784,7.68091168
0.03497136,0.0291092,1.01798814,0.03988189,0.03543307,0.02755906,0.21173228,5.30898322
0.05457967,0.02853448,1.55740276,0.03083851,0.02484472,0.02484472,0.23248447,7.5387714
0.0650954,0.03364943,2.19042275,0.03537764,0.03625378,0.03625378,0.27435045,7.75491033
0.05480315,0.02287356,1.25354331,0.03038168,0.02671756,0.02290076,0.05534351,1.82160804
0.06125682,0.03316092,2.03133251,0.04020906,0.02090592,0.02090592,0.29240418,7.27209705
0.04993543,0.04175287,2.08494763,0.06344978,0.00873362,0.00436681,0.0831441,1.31039229
0.07382266,0.08816092,6.50827323,0.18153846,0.00591716,0.00591716,0.28822485,1.58767927
0.09482289,0.01844828,1.7493188,0.04089172,0.02547771,0.01910828,0.22840764,5.58566978
0.06873395,0.02583333,1.7756271,0.04301435,0.04784689,0.0430622,0.1092823,2.54060067
0.08850458,0.01548851,1.37080366,0.03877698,0.05035971,0.04316547,0.18352518,4.73283859
0.05693717,0.02701149,1.53795812,0.03700787,0.01968504,0.01181102,0.07744094,2.09255319
0.04326744,0.03649425,1.57901281,0.04440559,0.01748252,0.01398601,0.32045455,7.21653543
0.05439724,0.02216138,1.20551811,0.07394231,0.00961538,0.00961538,0.02432692,0.3289987
0.06689801,0.01665706,1.11432427,0.03931973,0.06122449,0.02040816,0.06340136,1.61245675
0.12304965,0.01507205,1.85460993,0.02502392,0.05741627,0.03827751,0.27382775,10.94263862
0.07866697,0.02106628,1.65722058,0.03583333,0.01470588,0.00980392,0.07181373,2.00410397
0.0318758,0.03608069,1.15010105,0.0433218,0.01730104,0.01038062,0.11726644,2.70686901
0.03175329,0.05244957,1.66544656,0.11895425,0.03921569,0.03267974,0.38934641,3.27307692
0.03902384,0.06207493,2.42240216,0.05821622,0.04054054,0.02702703,0.29645946,5.09238626
0.02752221,0.03829971,1.05409264,0.0542449,0.05306122,0.03265306,0.20269388,3.73664409
0.02671196,0.02676301,0.7148923,0.06808824,0.00735294,0.00735294,0.26610294,3.90820734
0.04564042,0.0416185,1.89948556,0.14545455,0.01010101,0.01010101,0.05232323,0.35972222
0.10616754,0.01713873,1.81957656,0.02410569,0.02845528,0.02439024,0.1145122,4.75042159
0.0939962,0.0150578,1.41537626,0.02423256,0.00930233,0.00465116,0.00762791,0.31477927
0.06899302,0.02919075,2.01395813,0.03389262,0.02684564,0.02348993,0.25134228,7.41584158
0.09170421,0.02216763,2.03286509,0.04036842,0.01052632,0.00526316,0.04673684,1.1577575
0.04987747,0.03367052,1.67940032,0.03832237,0.01973684,0.01315789,0.11013158,2.87381974
0.01673438,0.23196532,3.88179532,0.59895522,0.02238806,0.01492537,0.34335821,0.5732619
0.04532949,0.03297688,1.4948251,0.04714876,0.04545455,0.02892562,0.19268595,4.08676599
0.06800314,0.01800578,1.22444969,0.04153333,0.01333333,0.02,0.05366667,1.29213483
0.06247743,0.04156069,2.59660527,0.04777409,0.02325581,0.02325581,0.19591362,4.10083449
0.07432141,0.02121739,1.57690651,0.02456376,0.02684564,0.02348993,0.06130872,2.49590164
0.07390746,0.04049275,2.99271637,0.04207831,0.03915663,0.03614458,0.53753012,12.77451682
0.0208939,0.03069565,0.64135174,0.08680328,0.01639344,0.00819672,0.01467213,0.16902738
0.05049027,0.02913043,1.47080345,0.05153846,0.03076923,0.02564103,0.2145641,4.16318408
0.07661559,0.02156522,1.65223185,0.02530612,0.02380952,0.0170068,0.19187075,7.58198925
0.12020906,0.01898551,2.28222997,0.03133971,0.02870813,0.01913876,0.18885167,6.0259542
0.04049771,0.03817391,1.5459561,0.08335443,0.02531646,0.02531646,0.1985443,2.38192863
0.0447645,0.04107246,1.8385883,0.06747619,0.03333333,0.03333333,0.42447619,6.29075512
0.11643604,0.01527536,1.77860277,0.03903704,0.01481481,0.00740741,0.04488889,1.14990512
0.04779717,0.01515942,0.72457745,0.03789855,0.01449275,0.01449275,0.06413043,1.69216061
0.05755756,0.05289855,3.04471138,0.08732057,0.01913876,0.01435407,0.08119617,0.92986301
0.07122213,0.02513043,1.7898431,0.08102804,0.02803738,0.02803738,0.26700935,3.29527105
0.01931933,0.06715116,1.29731551,0.30394737,0.01315789,0,0,0
0.05223201,0.02799419,1.46219253,0.03028302,0.05345912,0.0408805,0.15871069,5.24091381
0.08636706,0.01898256,1.63946774,0.04631206,0.03546099,0.02836879,0.25007092,5.39969372
0.10247245,0.02366279,2.42478403,0.03336066,0.04508197,0.0204918,0.09762295,2.92628993
0.06197082,0.02136628,1.32408575,0.04375,0.04761905,0.04761905,0.26636905,6.08843537
0.14917606,0.01813953,2.70598439,0.02516129,0.03225806,0.02822581,0.31806452,12.64102564
0.08502224,0.02430233,2.06623826,0.03512605,0.01680672,0.01260504,0.07084034,2.01674641
0.04603238,0.03468023,1.59641376,0.03811502,0.0543131,0.04472843,0.38501597,10.10142498
0.03956297,0.04311047,1.70557792,0.07378109,0.02487562,0.0199005,0.14701493,1.9925826
0.04445593,0.03133721,1.39312484,0.03466238,0.05787781,0.04501608,0.21482315,6.19758813
0.07478261,0.0294186,2.2,0.04477876,0,0,0,0
0.07079646,0.02581395,1.82753653,0.03428571,0.03088803,0.02702703,0.19745174,5.75900901
0.04301075,0.09093023,3.91097774,0.28697248,0.03669725,0.02752294,0.4593578,1.60070332
0.07272727,0.02968023,2.15856237,0.05156566,0.00505051,0.00505051,0.03025253,0.58667973
0.041247,0.05284884,2.17985612,0.05394659,0.02670623,0.01780415,0.19178042,3.5550055
0.05236718,0.04468023,2.33977774,0.0804712,0.03664921,0.02617801,0.22623037,2.81132075
0.09839817,0.02430233,2.39130435,0.03888372,0.01860465,0.01395349,0.25204651,6.48205742
0.03990692,0.02005831,0.80046539,0.03214953,0.02803738,0.00934579,0.10453271,3.25145349
0.043058,0.08466472,3.64549335,0.16044199,0.02209945,0.01657459,0.21679558,1.35123967
0.05408389,0.01475219,0.79785557,0.01902256,0.06015038,0.04887218,0.36744361,19.31620553
0.04917563,0.03218659,1.5827957,0.05604061,0.04060914,0.02030457,0.23030457,4.10960145
0.06624179,0.01521866,1.00811124,0.08557377,0.03278689,0.03278689,0.07459016,0.87164751
0.03109419,0.02819242,0.87662043,0.08336207,0.06034483,0.06034483,0.28439655,3.41158221
0.08467045,0.01548105,1.31078746,0.02751295,0.02072539,0.02072539,0.27233161,9.89830508
0.1083386,0.0177551,1.92356286,0.0174,0.02857143,0.02571429,0.35031429,20.13300493
0.1260566,0.02344023,2.95479603,0.03774648,0.01408451,0.01408451,0.15788732,4.18283582
0.11674609,0.01612245,1.88223281,1.84333333,0,0,0,0
0.05629411,0.03265306,1.83817495,0.03612903,0.03225806,0.02903226,0.54090323,14.97142857
0.06496212,0.02577259,1.67424242,0.02976431,0.03367003,0.02020202,0.18686869,6.27828054
0.04670855,0.06011696,2.80797596,0.08748936,0.02553191,0.01276596,0.30178723,3.44941634
0.06654991,0.03415205,2.27281572,0.06313514,0.01081081,0.01081081,0.25762162,4.08047945
0.04549687,0.02780702,1.26513237,0.05981132,0.0754717,0.03773585,0.11622642,1.94321767
0.03624033,0.06622807,2.40012716,0.10584112,0.04205607,0.02336449,0.41700935,3.93995585
0.07148829,0.02444444,1.74749164,0.07961905,0.02857143,0.01904762,0.03133333,0.39354067
0.02046311,0.03084795,0.63124514,0.08178295,0.00775194,0.00775194,0.03906977,0.47772512
0.02147297,0.02959064,0.63539901,0.06170732,0.01829268,0.01219512,0.15896341,2.57608696
0.03548822,0.04330409,1.53678531,0.04515244,0.02743902,0.01829268,0.20786585,4.60364619
0.03326201,0.04733918,1.57459638,0.08260204,0.03571429,0.03061224,0.10571429,1.27980235
0.09938971,0.01584795,1.57512351,0.01921986,0.0106383,0.0106383,0.19609929,10.20295203
